title,link,organization,rating,skills,difficulty,duration
Advanced Network Security,https://www.coursera.org/specializations/advanced-network-security,LearnQuest,4.3,"Incident Response, Cyber Threat Hunting, Computer Security Incident Management, Intrusion Detection and Prevention, Cyber Threat Intelligence, Continuous Monitoring, Threat Detection, Cloud Security, Disaster Recovery, Threat Management, Firewall, Security Management, Network Security, Cybersecurity, Security Information and Event Management (SIEM), Network Monitoring, Security Strategy, Security Controls, Information Systems Security, Cloud Management",Advanced,1 - 3 Months
Network Security,https://www.coursera.org/learn/-network-security,ISC2,4.7,"Network Security, Cybersecurity, Cyber Attacks, Infrastructure Security, Threat Detection, Computer Networking, Data Centers, General Networking, Threat Management, Network Planning And Design, Firewall, Network Protocols, Cloud Computing, TCP/IP, Encryption",Beginner,1 - 3 Months
Network Automation Engineering Fundamentals,https://www.coursera.org/specializations/networkautomation,Cisco Learning and Certifications,4.7,"Ansible, Development Environment, Postman API Platform, Restful API, Authentications, YAML, Software Development Tools, Software Development Methodologies, Software-Defined Networking, CI/CD, DevOps, IT Automation, Network Engineering, Network Architecture, Network Administration, Application Programming Interface (API), Scripting, JSON, Network Protocols, Network Routing",Beginner,3 - 6 Months
Configure and Test Basic Network Connectivity,https://www.coursera.org/projects/configure-test-basic-network-connectivity-ccna-1-2,Coursera Project Network,4.6,"Dynamic Host Configuration Protocol (DHCP), Virtual Local Area Network (VLAN), Network Administration, System Configuration, TCP/IP, Computer Networking, General Networking, Virtual Environment, Network Switches, Network Routers, Networking Hardware, Network Engineering, Simulations, Configuration Management, Information Technology, Verification And Validation",Intermediate,Less Than 2 Hours
Fundamentals of Network Communication,https://www.coursera.org/learn/fundamentals-network-communications,University of Colorado System,4.6,"Digital Communications, OSI Models, Network Protocols, TCP/IP, Network Routing, Network Architecture, Network Planning And Design, Computer Networking, System Programming, Data Integrity",Intermediate,1 - 3 Months
Object Oriented Programming,https://www.coursera.org/specializations/object-oriented-programming-s12n,University of London,4.7,"Pseudocode, C++ (Programming Language), Object Oriented Programming (OOP), Object Oriented Design, Integrated Development Environments, Computer Programming, Development Environment, Programming Principles, Debugging, Data Structures, Program Development, Algorithms, Interactive Design, Software Engineering, Test Data, Data Validation, Unit Testing, Data Import/Export, Data Management, Command-Line Interface",Intermediate,1 - 3 Months
Amazon Junior Software Developer,https://www.coursera.org/professional-certificates/amazon-junior-software-developer,Amazon,4.6,"Git (Version Control System), Software Development Methodologies, JUnit, Requirements Analysis, Version Control, Application Development, Software Development Life Cycle, SQL, Full-Stack Web Development, Test Driven Development (TDD), Systems Development, Software Development, Restful API, Object Oriented Programming (OOP), Object Oriented Design, Database Management, MySQL, Digital Transformation, Java Programming, Generative AI",Beginner,3 - 6 Months
Introduction to Object-Oriented Programming in C++,https://www.coursera.org/learn/cplusplus-crypto-i,University of London,4.7,"C++ (Programming Language), Object Oriented Programming (OOP), Computer Programming, Interactive Design, Program Development, Command-Line Interface, Development Environment, Debugging",Intermediate,1 - 4 Weeks
Software Design and Architecture,https://www.coursera.org/specializations/software-design-architecture,University of Alberta,4.6,"Software Architecture, Model View Controller, Unified Modeling Language, Object Oriented Design, Service Oriented Architecture, API Design, Systems Architecture, Web Services, Software Design Patterns, Software Design, Simple Object Access Protocol (SOAP), Microservices, Restful API, Software Visualization, Code Review, Solution Architecture, Software Systems, Object Oriented Programming (OOP), Software Development, Java",Beginner,3 - 6 Months
Create a Supermarket app using Java OOP,https://www.coursera.org/projects/java-oop-supermarket-app,Coursera Project Network,4.5,"Object Oriented Programming (OOP), Java, Java Programming, Software Design, Software Testing, Application Development",Intermediate,Less Than 2 Hours
Object-Oriented Design,https://www.coursera.org/learn/object-oriented-design,University of Alberta,4.7,"Object Oriented Design, Unified Modeling Language, Software Design, Object Oriented Programming (OOP), Java, Maintainability, Software Architecture, Android Development, Technical Design, Conceptual Design",Intermediate,1 - 4 Weeks
Use Canva to Create Social Media Visuals for Business,https://www.coursera.org/projects/use-canva-to-create-social-media-visuals-for-business,Coursera Project Network,4.4,"Social Media Content, Social Media, Facebook, Content Creation, Marketing Materials, Social Media Marketing, Instagram, Data Visualization, Graphic Design, Digital Publishing, Brand Management, Digital Marketing",Beginner,Less Than 2 Hours
Build a social media presence for your business using Canva,https://www.coursera.org/projects/build-a-social-media-presence-for-your-business-using-canva,Coursera Project Network,4.6,"Target Audience, Content Creation, Social Media Content, Social Media, Content Strategy, Marketing Materials, Social Media Marketing, Social Media Strategy, Graphic Design, Marketing Design, Branding",Beginner,Less Than 2 Hours
Increase Engagement to your Instagram Business Profile,https://www.coursera.org/projects/increase-engagement-instagram-business-profile,Coursera Project Network,4.0,"Instagram, Social Media, Social Media Marketing, Social Media Strategy, Content Creation, Scheduling, Branding",Beginner,Less Than 2 Hours
Instagram Stories: Maximize Interaction,https://www.coursera.org/learn/instagram-stories-maximize-interaction,Coursera,,"Instagram, Storytelling, Drive Engagement, Social Media, Brand Strategy, Content Creation, Social Media Marketing, User Feedback",Beginner,1 - 4 Weeks
Google SEO Fundamentals,https://www.coursera.org/learn/seo-fundamentals,"University of California, Davis",4.8,"Search Engine Optimization, Web Analytics and SEO, Keyword Research, Content Strategy, Digital Marketing, Marketing, Content Performance Analysis, Content Creation, Social Media, Artificial Intelligence, Information Architecture, User Experience",Intermediate,1 - 4 Weeks
Search Engine Optimization (SEO) with Squarespace,https://www.coursera.org/projects/search-engine-optimization-with-squarespace,Coursera Project Network,4.5,"Blogs, Content Management Systems, Search Engine Optimization, Web Analytics and SEO, Keyword Research, Web Content",Beginner,Less Than 2 Hours
Foundations of Digital Marketing and E-commerce,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce,Google,4.8,"Data Storytelling, Performance Measurement, Search Engine Marketing, Content Performance Analysis, Data-Driven Decision-Making, Search Engine Optimization, Branding, Web Analytics and SEO, Business Metrics, Marketing Strategy and Techniques, Digital Marketing, Customer Engagement, Customer experience strategy (CX), Digital Advertising, Marketing, E-Commerce, Email Marketing, Brand Awareness, Marketing Analytics, Target Audience",Beginner,1 - 4 Weeks
Increase SEO Traffic with WordPress,https://www.coursera.org/projects/increase-seo-traffic-with-wordpress,Coursera Project Network,4.5,"WordPress, Search Engine Optimization, Blogs, Web Analytics, Web Content, Keyword Research, Information Architecture, Content Management, Marketing, Analytics, Web Design, Web Development",Advanced,Less Than 2 Hours
Introduction to Google SEO,https://www.coursera.org/learn/search-engine-optimization,"University of California, Davis",4.6,"Search Engine Optimization, Web Analytics and SEO, Target Audience, Keyword Research, Consumer Behaviour, Google Analytics, Digital Marketing, User Research, Content Strategy, Web Content, Data Analysis, Business Reporting",Beginner,1 - 4 Weeks
Search Engine Optimization and Content Marketing,https://www.coursera.org/learn/search-engine-optimization-and-content-marketing,IBM,,"Web Analytics and SEO, Search Engine Optimization, Content Marketing, Web Analytics, Blogs, Search Engine Marketing, Content Creation, MarTech, Marketing Strategy and Techniques, Content Development and Management, Digital Marketing, Growth Strategies, Content Strategy, Market Research",Beginner,1 - 3 Months
"ChatGPT for Creatives: AI for SEO, Marketing & Workflow",https://www.coursera.org/learn/chatgpt-for-creatives-ai-for-seo-marketing--workflow,Skillshare,,"Prompt Engineering, ChatGPT, Generative AI Agents, AI Personalization, Creativity, Content Creation, Brainstorming, Copywriting, Productivity Software, Blogs, Artificial Intelligence, Workflow Management, Social Media Content",Mixed,1 - 4 Weeks
Google Ads for Beginners,https://www.coursera.org/projects/google-ads-beginner,Coursera Project Network,4.4,"Google Ads, Keyword Research, Target Audience, Pay Per Click Advertising, Search Engine Marketing, Advertising Campaigns, Campaign Management, Online Advertising, Digital Advertising, Marketing, Digital Marketing, Return On Investment",Beginner,Less Than 2 Hours
Strategic Digital Marketing Channels - SEO & SEM,https://www.coursera.org/specializations/stratergicdigitalmarketingchannels-seoandsem,Simplilearn,4.8,"Search Engine Marketing, Google Ads, Search Engine Optimization, Customer Retention, Marketing Strategies, Web Analytics and SEO, Online Advertising, Marketing, Digital Marketing, Paid media, Growth Strategies, Campaign Management, Customer Acquisition Management, Marketing Automation, Advertising Campaigns, Google Analytics, Customer Relationship Management, UI/UX Strategy, Social Media Marketing, Digital Advertising",Beginner,1 - 3 Months
